# LAMMPS data file written by OVITO Basic 3.10.6

900 atoms
1 atom types

0.0 16.9065490001 xlo xhi
0.0 16.9065489999 ylo yhi
0.0 16.906548 zlo zhi
-5.0008564142e-05 2.9032094602e-05 -1.8911988845e-05 xy xz yz

Masses

1 12.011


Atoms  # atomic

345 1 2.719852823 4.1734681389 0.6432313267
346 1 2.4041641294 9.0194380868 0.0464368418
347 1 4.1332779581 12.813486344 16.7691927795
348 1 6.4401180515 11.5257431198 15.523312063
349 1 6.495164946 9.6297001066 16.2049487437
350 1 6.4169999092 13.9696803684 0.952766974
351 1 2.8058509261 9.9541009415 1.0898374544
352 1 5.2535982356 9.0710117708 1.4798541706
353 1 7.5462440324 9.0752675044 0.2555093024
354 1 13.7656671564 6.5793831473 13.3558459473
355 1 12.5845542942 10.399425935 15.0845386206
356 1 11.6398762183 11.6654529096 12.3618611305
357 1 16.2109147791 11.2437198427 9.6837195454
358 1 15.054255209 9.1919208895 13.5049042184
359 1 12.7481270961 10.0727141331 13.584168709
360 1 12.7840619213 11.7784961504 15.413375713
361 1 10.4270667671 5.9498869413 8.4822876651
362 1 12.0130914505 3.881307452 10.7391924629
363 1 9.3316454878 5.0451664682 8.3117176714
364 1 10.1006690795 10.4460151919 8.2396440429
365 1 10.9020428945 8.0703638308 7.6983019551
366 1 11.2543835906 5.8297311154 7.2443094073
367 1 9.4099772667 6.7968742633 5.9245540077
368 1 12.1993565453 13.7382347416 11.1173970136
369 1 16.6423086069 1.0630439419 10.1054079066
370 1 10.4025623755 15.1769571946 14.6062699605
371 1 14.7655285159 15.209661091 13.5151893169
372 1 15.6748786958 0.2494756313 12.1598557777
373 1 11.8271218439 14.0283079058 16.0476069403
374 1 14.5168658459 12.8716636587 14.3332016526
375 1 10.0950721003 3.2613621776 15.6145335406
376 1 11.7356502903 6.3666941506 14.4544931165
377 1 12.1943731558 4.5893335329 13.0710078079
378 1 12.4157055794 2.1987036726 16.4351220961
379 1 11.0930001542 4.1150178817 13.8732155645
380 1 11.3693964501 4.1001412028 15.4733396884
381 1 9.7876156219 2.7178604128 11.6870602744
382 1 11.4256574226 9.4749936299 13.2330153113
383 1 13.4769128328 8.3670204292 7.3171893091
384 1 13.3283059444 0.0144740788 16.846122814
385 1 10.5811600052 14.7351139317 16.6358684183
386 1 9.6998995408 0.3469454298 0.5132907264
387 1 11.8603035275 1.4067329259 15.2050557646
388 1 10.711061463 16.4304966237 16.5959544253
389 1 13.1010377375 3.1830525775 1.3956923434
390 1 12.6400998873 3.4089670956 15.5303859318
391 1 14.634226017 12.3756356596 6.7722062271
392 1 8.1780096701 11.8093564498 8.5233883287
393 1 12.5976835722 12.0483436981 10.0428009306
394 1 6.8796079961 13.8557647584 11.6469621692
395 1 10.3768779953 13.0510871079 9.2008254228
396 1 8.0921688845 16.3857400871 11.0025102573
397 1 7.7714182175 13.7372535597 12.8646650803
398 1 3.4321627454 12.5340871675 8.9333257937
399 1 3.5259547237 16.2848395507 9.9929262759
400 1 11.719951348 12.5731394565 16.1696426304
401 1 8.2648157663 14.327368733 16.1660085679
402 1 12.6800312868 14.9607479549 1.1611944651
403 1 12.8440710753 14.3366693004 0.0508707801
404 1 14.6192760059 16.0418380578 3.8979606888
405 1 11.6634790507 15.8557906736 1.427929766
406 1 9.1188380267 11.6882648682 2.4296706139
407 1 8.3571414657 3.6522525696 7.1598383762
408 1 10.1402106359 0.7837879503 5.6822671136
409 1 10.8637295601 0.0437007068 7.3305099782
410 1 11.5115703178 0.6661741702 6.1726920889
411 1 9.1753572162 0.5875520814 3.4447548027
412 1 9.4963042509 15.2571403298 5.8957034907
413 1 14.5499591901 15.1557048026 9.4806700442
414 1 12.045708755 1.1799855074 1.4626550379
415 1 11.5241875956 0.7241158294 2.7802113183
416 1 11.920340934 16.8160685589 0.4284836777
417 1 12.3805709136 16.7970632343 5.2618017721
418 1 15.0470086561 0.4624019832 6.0094816846
419 1 13.8255537157 16.4497286854 5.8500531061
420 1 11.8102520367 15.4991619248 4.7309914493
421 1 12.5240845889 6.4429543989 11.3899305674
422 1 14.457129158 7.5312135813 11.0803376913
423 1 12.6875740995 6.0976019385 7.6267397497
424 1 16.3465045041 6.4533358192 10.2220923362
425 1 11.5916941793 5.674973903 12.1459271491
426 1 8.0671719923 7.9461896698 14.1563424231
427 1 9.7133006636 6.1989600152 13.7310911759
428 1 12.9017295398 5.5636013476 14.0997103902
429 1 13.8679065694 2.4361872179 14.0557946173
430 1 10.5741711538 3.0615253746 1.1421921645
431 1 13.6977183723 5.6352069433 15.3657760034
432 1 15.9301646171 6.8635781056 14.9323769836
433 1 13.3903787089 7.0831014095 15.9461997748
434 1 13.974261827 4.2171740358 15.9691592051
435 1 11.5344913857 5.1803226647 16.3195663477
436 1 12.8829523511 8.1218082648 15.1011548832
437 1 11.3654474309 9.8320476523 15.6071044653
438 1 11.4630719085 5.6131377886 1.6318247806
439 1 10.1194737773 5.8162802858 1.1802746541
440 1 9.8139315604 6.6921565415 15.214403395
441 1 11.3604562377 8.486132987 15.6272663691
442 1 11.1035103414 10.0851947801 2.0409738595
443 1 9.271172035 4.8430009084 0.5330809736
444 1 5.1531174071 0.7670302704 9.9382043448
445 1 4.895279982 16.1597660291 10.0425759044
446 1 6.3971974736 13.056338306 9.9351456121
447 1 5.0961354119 16.1318080776 7.5613910388
448 1 5.5278129687 14.2358137823 11.5438689136
449 1 5.0148830265 13.3417569931 10.4242802797
450 1 9.0306289948 14.4861094992 8.0612466556
451 1 4.8451336204 13.8202635487 12.6984564687
452 1 7.4214725393 16.5295094261 16.6528427615
453 1 7.1043502968 15.1983392912 15.9254848578
454 1 7.4915995684 15.6059385147 13.89005381
455 1 5.1263616206 14.8407843799 13.8070100297
